SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,22705 Novi,Northville,MI,48167,180000,,,Novi,,16988,,980,,,Active,,,https://www.redfin.com/MI/Northville/22705-Novi-48167/home/175521515,MiRealSource-MiMLS,40049480,N,Y,42.4368,-83.4937
MLS Listing,,Vacant Land,42777 8 Mile,Northville,MI,48167 1932,575000,,,Northville Twp,,44866,,1112,,,Active,,,https://www.redfin.com/MI/Northville/42777-8-Mile-Rd-48167/home/98883893,MiRealSource-MiMLS,40010825,N,Y,42.4371315,-83.4666266
MLS Listing,,Single Family Residential,607 Fairbrook St,Northville,MI,48167,1739900,3,1.5,Northville (Wayne County),1308,211265,1919,1260,1330,,Active,,,https://www.redfin.com/MI/Northville/607-Fairbrook-St-48167/home/98741688,REALCOMP,219078024,N,Y,42.4254851,-83.4913992
MLS Listing,,Vacant Land,9343 Five Mile Rd,Salem Twp,MI,48178,3474900,,,Salem Twp,,7002270,,1263,,,Active,,,https://www.redfin.com/MI/South-Lyon/9343-Five-Mile-Rd-48178/home/99325398,REALCOMP,219076030,N,Y,42.393641,-83.581829
MLS Listing,,Vacant Land,0 Six Mile Rd,Northville,MI,48168,849900,,,South Lyon Cmty,,1559884,,1562,,,Active,,,https://www.redfin.com/MI/Northville/Six-Mile-Rd-48168/home/99342871,AAMLS,3260742,N,Y,42.408412,-83.601814
For-Sale-by-Owner Listing,,Mobile/Manufactured Home,9595 Astor Ct,Northville,MI,48167,87900,3,2,Northville,1809,4500,1997,75,49,,Active,,,https://www.redfin.com/MI/Northville/9595-Astor-Ct-48167/home/167936747,Fizber.com,11483158,N,Y,42.4285534,-83.6053029
For-Sale-by-Owner Listing,,Mobile/Manufactured Home,3436 Nottingham Dr,Northville,MI,48167,64900,3,2,Northville,1316,4000,2002,75,49,,Active,,,https://www.redfin.com/MI/Northville/3436-Nottingham-Dr-48167/home/182543814,Fizber.com,11483159,N,Y,42.4283023,-83.6124553
For-Sale-by-Owner Listing,,Condo/Co-op,870 Yorktown Ct #1,Northville,MI,48167,365000,3,3,Northville,1300,583268,1973,166,281,,Active,,,https://www.redfin.com/MI/Northville/870-Yorktown-Ct-48167/unit-1/home/180743045,Fizber.com,11475454,N,Y,42.4379498,-83.4936554
New Construction Plan,,Single Family Residential,Castleton,Northville,MI,48167,679990,4,2.5,Devonshire,3366,,,,202,,Active,,,https://www.redfin.com/MI/Unknown/Devonshire/Castleton/home/182259593,NewHomeSource.com,Plan-222376309,N,Y,42.435919,-83.555742
New Construction Plan,,Single Family Residential,Woodside,Northville,MI,48167,669990,4,2,Devonshire,3277,,,,204,,Active,,,https://www.redfin.com/MI/Unknown/Devonshire/Woodside/home/182259594,NewHomeSource.com,Plan-222376308,N,Y,42.435919,-83.555742
New Construction Plan,,Single Family Residential,Willwood,Northville,MI,48167,661990,4,2.5,Devonshire,3169,,,,209,,Active,,,https://www.redfin.com/MI/Unknown/Devonshire/Willwood/home/182259595,NewHomeSource.com,Plan-222376307,N,Y,42.435919,-83.555742
New Construction Plan,,Single Family Residential,Maple Valley,Northville,MI,48167,639990,4,2,Devonshire,2722,,,,235,,Active,,,https://www.redfin.com/MI/Unknown/Devonshire/Maple-Valley/home/182259596,NewHomeSource.com,Plan-222376306,N,Y,42.435919,-83.555742
New Construction Plan,,Single Family Residential,Waverly,South Lyon,MI,48178,529990,4,2,Greystone Village,3257,,,,163,,Active,,,https://www.redfin.com/MI/South-Lyon/Greystone-Village/Waverly/home/183305894,NewHomeSource.com,Plan-221933824,N,Y,42.440415,-83.629258
New Construction Plan,,Single Family Residential,Continental,South Lyon,MI,48178,499990,4,2.5,Greystone Village,2873,,,,174,,Active,,,https://www.redfin.com/MI/South-Lyon/Greystone-Village/Continental/home/183298558,NewHomeSource.com,Plan-221933823,N,Y,42.440415,-83.629258
New Construction Plan,,Single Family Residential,Mercer,South Lyon,MI,48178,474990,3,2,Greystone Village,2605,,,,182,,Active,,,https://www.redfin.com/MI/South-Lyon/Greystone-Village/Mercer/home/183283850,NewHomeSource.com,Plan-221933822,N,Y,42.440415,-83.629258
New Construction Plan,,Single Family Residential,Newberry,South Lyon,MI,48178,464990,3,2.5,Greystone Village,2391,,,,194,,Active,,,https://www.redfin.com/MI/South-Lyon/Greystone-Village/Newberry/home/183229524,NewHomeSource.com,Plan-221933821,N,Y,42.440415,-83.629258
